agent,time,x,y,z,original_x,original_y,original_z,attractive_force_x,attractive_force_y,attractive_force_z,repulsive_force_x,repulsive_force_y,repulsive_force_z,total_force_x,total_force_y,total_force_z,attractive_magnitude,repulsive_magnitude,total_magnitude,displacement_magnitude
3,31.4,0.0,0.0,12.6,0.0,0.0,12.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,31.6,19.0,11.799999999999999,1.0,19.0,11.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,31.6,19.0,6.2,0.0,19.0,6.4,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
2,31.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,31.6,0.0,0.0,12.799999999999999,0.0,0.0,12.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,31.8,19.0,12.0,1.0,19.0,11.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,31.8,19.0,6.0,0.0,19.0,6.2,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
2,31.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,31.8,0.0,0.0,13.0,0.0,0.0,12.8,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,32.0,19.0,12.2,1.0,19.0,12.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,32.0,19.0,5.8,0.0,19.0,6.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,32.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.0,0.0,0.0,13.2,0.0,0.0,13.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,32.2,19.0,12.4,1.0,19.0,12.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,32.2,19.0,5.6,0.0,19.0,5.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,32.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.2,0.0,0.0,13.4,0.0,0.0,13.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,32.4,19.0,12.6,1.0,19.0,12.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,32.4,19.0,5.3999999999999995,0.0,19.0,5.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,32.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.4,0.0,0.0,13.6,0.0,0.0,13.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,32.6,19.0,12.799999999999999,1.0,19.0,12.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,32.6,19.0,5.2,0.0,19.0,5.4,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
2,32.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.6,0.0,0.0,13.799999999999999,0.0,0.0,13.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,32.8,19.0,13.0,1.0,19.0,12.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,32.8,19.0,5.0,0.0,19.0,5.2,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
2,32.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,32.8,0.0,0.0,14.0,0.0,0.0,13.8,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,33.0,19.0,13.2,1.0,19.0,13.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,33.0,19.0,4.8,0.0,19.0,5.0,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,33.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.0,0.0,0.0,14.2,0.0,0.0,14.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,33.2,19.0,13.4,1.0,19.0,13.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,33.2,19.0,4.6,0.0,19.0,4.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,33.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.2,0.0,0.0,14.4,0.0,0.0,14.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,33.4,19.0,13.6,1.0,19.0,13.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,33.4,19.0,4.3999999999999995,0.0,19.0,4.6,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,33.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.4,0.0,0.0,14.6,0.0,0.0,14.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,33.6,19.0,13.799999999999999,1.0,19.0,13.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,33.6,19.0,4.2,0.0,19.0,4.4,0.0,0.0,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,0.0,0.20000000000000018,0.0,0.20000000000000018,0.20000000000000018
2,33.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.6,0.0,0.0,14.799999999999999,0.0,0.0,14.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,33.8,19.0,14.0,1.0,19.0,13.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,33.8,19.0,4.0,0.0,19.0,4.2,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,33.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.8,0.0,0.0,15.0,0.0,0.0,14.8,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,34.0,19.0,14.2,1.0,19.0,14.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,34.0,19.0,3.8,0.0,19.0,4.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,34.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.0,0.0,0.0,15.2,0.0,0.0,15.0,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,34.2,19.0,14.4,1.0,19.0,14.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,34.2,19.0,3.6,0.0,19.0,3.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,34.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.2,0.0,0.0,15.4,0.0,0.0,15.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,34.4,19.0,14.6,1.0,19.0,14.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,34.4,19.0,3.4,0.0,19.0,3.6,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,34.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.4,0.0,0.0,15.6,0.0,0.0,15.4,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,34.6,19.0,14.799999999999999,1.0,19.0,14.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,34.6,19.0,3.1999999999999997,0.0,19.0,3.4,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,34.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.6,0.0,0.0,15.799999999999999,0.0,0.0,15.6,0.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
0,34.8,19.0,15.0,1.0,19.0,14.8,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,34.8,19.0,3.0,0.0,19.0,3.2,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,34.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,34.8,0.0,0.0,16.0,0.0,0.0,15.8,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
0,35.0,19.0,15.2,1.0,19.0,15.0,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,35.0,19.0,2.8,0.0,19.0,3.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,35.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.0,0.0,0.0,16.2,0.0,0.0,16.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,35.2,19.0,15.4,1.0,19.0,15.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,35.2,19.0,2.6,0.0,19.0,2.8,0.0,0.0,-0.19999999999999987,0.0,0.0,0.0,0.0,0.0,-0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
2,35.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.2,0.0,0.0,16.4,0.0,0.0,16.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,35.4,19.0,15.6,1.0,19.0,15.4,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,35.4,19.0,2.4,0.0,19.0,2.6,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,35.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.4,0.0,0.0,16.599999999999998,0.0,0.0,16.4,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,35.6,19.0,15.799999999999999,1.0,19.0,15.6,1.0,0.0,0.19999999999999987,0.0,0.0,0.0,0.0,0.0,0.19999999999999987,0.0,0.19999999999999987,0.0,0.19999999999999987,0.19999999999999987
1,35.6,19.0,2.2,0.0,19.0,2.4,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,0.0,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996
2,35.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.6,0.0,0.0,16.8,0.0,0.0,16.6,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
0,35.8,19.0,16.0,1.0,19.0,15.8,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,35.8,19.0,2.0,0.0,19.0,2.2,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,35.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,35.8,0.0,0.0,17.0,0.0,0.0,16.8,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
0,36.0,19.0,16.2,1.0,19.0,16.0,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,36.0,19.0,1.8,0.0,19.0,2.0,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,36.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.0,0.0,0.0,17.2,0.0,0.0,17.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,36.2,19.0,16.4,1.0,19.0,16.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,36.2,19.0,1.6,0.0,19.0,1.8,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,36.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.2,0.0,0.0,17.4,0.0,0.0,17.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,36.4,19.0,16.599999999999998,1.0,19.0,16.4,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,36.4,19.0,1.4000000000000001,0.0,19.0,1.6,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,36.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.4,0.0,0.0,17.599999999999998,0.0,0.0,17.4,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,36.6,19.0,16.8,1.0,19.0,16.6,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,36.6,19.0,1.2,0.0,19.0,1.4,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,0.0,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996
2,36.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.6,0.0,0.0,17.8,0.0,0.0,17.6,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
0,36.8,19.0,17.0,1.0,19.0,16.8,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,36.8,19.0,1.0,0.0,19.0,1.2,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
2,36.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36.8,0.0,0.0,18.0,0.0,0.0,17.8,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
0,37.0,19.0,17.2,1.0,19.0,17.0,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,37.0,19.0,0.8,0.0,19.0,1.0,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
2,37.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.0,0.0,0.0,18.2,0.0,0.0,18.0,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,37.2,19.0,17.4,1.0,19.0,17.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,37.2,19.0,0.6,0.0,19.0,0.8,0.0,0.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,-0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
2,37.2,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.2,0.0,0.0,18.4,0.0,0.0,18.2,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,37.4,19.0,17.599999999999998,1.0,19.0,17.4,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,37.4,19.0,0.4,0.0,19.0,0.6,0.0,0.0,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,-0.19999999999999998,0.0,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
2,37.4,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.4,0.0,0.0,18.599999999999998,0.0,0.0,18.4,0.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
0,37.6,19.0,17.8,1.0,19.0,17.6,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,37.6,19.0,0.2666666666666667,0.06666666666666667,19.0,0.4,0.0,0.0,-0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,-0.13333333333333333,0.06666666666666667,0.14907119849998599,0.0,0.14907119849998599,0.14907119849998599
2,37.6,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.6,0.0,0.0,18.733333333333334,0.0,0.0,18.6,0.0,0.0,0.13333333333333286,0.0,0.0,0.0,0.0,0.0,0.13333333333333286,0.13333333333333286,0.0,0.13333333333333286,0.13333333333333286
0,37.8,19.0,18.0,1.0,19.0,17.8,1.0,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.1999999999999993,0.0,0.1999999999999993,0.1999999999999993
1,37.8,19.0,0.13333333333333325,0.13333333333333336,19.0,0.1999999999999999,0.0,0.0,-0.06666666666666664,0.13333333333333336,0.0,0.0,0.0,0.0,-0.06666666666666664,0.13333333333333336,0.14907119849998599,0.0,0.14907119849998599,0.14907119849998599
2,37.8,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,37.8,0.0,0.0,18.866666666666667,0.0,0.0,18.8,0.0,0.0,0.06666666666666643,0.0,0.0,0.0,0.0,0.0,0.06666666666666643,0.06666666666666643,0.0,0.06666666666666643,0.06666666666666643
0,38.0,19.0,18.2,1.0,19.0,18.0,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,38.0,19.0,0.0,0.19999999999999998,19.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998
2,38.0,10.0,10.0,19.0,10.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,38.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.2,19.0,18.4,1.0,19.0,18.2,1.0,0.0,0.20000000000000048,0.0,0.0,0.0,0.0,0.0,0.20000000000000048,0.0,0.20000000000000048,0.0,0.20000000000000048,0.20000000000000048
1,38.2,19.0,0.0,0.4,19.0,0.0,0.2,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004
